total,untranslated,needReview,translated,approved,rejected,translatedOnly,fuzzy,unit,locale,lastTranslated,project,version/iteration
9701,9701,0,0,0,0,0,0,WORD,fr-RE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ka-GE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ka-GE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,uz,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,uz,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,zh-Hant-TW,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,zh-Hant-TW,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,nnh,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,nnh,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,vi-VN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,vi-VN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,eu-ES,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,eu-ES,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,kkj-CM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,kkj-CM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ln-CD,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ln-CD,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,tzm,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,tzm,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-SN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-SN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,gsw-CH,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,gsw-CH,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ln-CF,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ln-CF,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,khq,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,khq,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ln-CG,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ln-CG,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,vi,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,vi,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ar-AE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ar-AE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-RW,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-RW,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ga-IE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ga-IE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,pa-Arab-PK,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,pa-Arab-PK,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-SC,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-SC,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,tr-TR,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,tr-TR,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,rwk,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,rwk,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-PF,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-PF,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-HN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-HN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-PM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-PM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ru-KZ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ru-KZ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ne-IN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ne-IN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,rm-CH,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,rm-CH,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bm-ML,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bm-ML,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,gl-ES,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,gl-ES,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,jgo,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,jgo,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,kw-GB,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,kw-GB,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ff-SN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ff-SN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-IC,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-IC,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,lkt,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,lkt,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,sw-KE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,sw-KE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bn-IN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bn-IN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,khq-ML,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,khq-ML,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,wae,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,wae,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,zgh,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,zgh,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,kl-GL,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,kl-GL,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,gv-IM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,gv-IM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ru-KG,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ru-KG,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,jmc-TZ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,jmc-TZ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,kk-KZ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,kk-KZ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,de-LI,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,de-LI,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,lrc-IR,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,lrc-IR,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,lrc-IQ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,lrc-IQ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,nl-SX,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,nl-SX,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,nl-SR,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,nl-SR,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-US-u-va-posix,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-US-u-va-posix,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,de-LU,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,de-LU,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-NC,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-NC,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,jgo-CM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,jgo-CM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-NE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-NE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,seh-MZ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,seh-MZ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,kkj,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,kkj,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ee-TG,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ee-TG,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,gsw-FR,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,gsw-FR,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,pt-CV,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,pt-CV,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,dyo-SN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,dyo-SN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,yi,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,yi,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,qu-EC,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,qu-EC,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-VC,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-VC,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,mas-KE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,mas-KE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-MR,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-MR,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-VG,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-VG,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-MQ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-MQ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,yo,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,yo,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,hy-AM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,hy-AM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-VI,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-VI,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-MU,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-MU,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,so-DJ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,so-DJ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,vai,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,vai,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bs-Latn-BA,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bs-Latn-BA,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-VU,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-VU,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-GQ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-GQ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ta-SG,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ta-SG,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ug-CN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ug-CN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-GT,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-GT,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,lb-LU,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,lb-LU,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,kln,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,kln,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,nn-NO,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,nn-NO,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,zh,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,zh,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bem-ZM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bem-ZM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,haw-US,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,haw-US,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,nb-SJ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,nb-SJ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,zu,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,zu,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bo-IN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bo-IN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fa-AF,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fa-AF,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-WS,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-WS,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,so-ET,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,so-ET,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bs-Cyrl,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bs-Cyrl,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,et-EE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,et-EE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,gu-IN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,gu-IN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-DO,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-DO,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-SX,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-SX,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fi-FI,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fi-FI,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-SZ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-SZ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,it-SM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,it-SM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,af-ZA,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,af-ZA,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-TC,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-TC,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-EA,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-EA,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,zh-Hans-SG,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,zh-Hans-SG,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ta-LK,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ta-LK,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ha-GH,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ha-GH,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-TK,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-TK,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-TO,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-TO,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-EC,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-EC,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-TT,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-TT,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-TV,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-TV,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-MA,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-MA,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,am-ET,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,am-ET,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,pa-Guru-IN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,pa-Guru-IN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-MC,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-MC,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-TZ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-TZ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-MF,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-MF,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,mua-CM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,mua-CM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-MG,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-MG,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-ML,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-ML,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,my-MM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,my-MM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-ES,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-ES,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-UG,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-UG,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,uz-Cyrl,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,uz-Cyrl,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ebu,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ebu,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-LU,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-LU,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-UM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-UM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,jmc,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,jmc,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,mn-MN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,mn-MN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-US,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-US,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bo-CN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bo-CN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,zh-Hant-MO,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,zh-Hant-MO,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ff-MR,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ff-MR,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,agq-CM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,agq-CM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-BO,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-BO,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,kok,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,kok,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,nus,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,nus,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ta-MY,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ta-MY,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,rn-BI,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,rn-BI,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,pt-GW,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,pt-GW,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,be-BY,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,be-BY,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ja-JP,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ja-JP,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,dav,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,dav,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,lrc,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,lrc,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,guz-KE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,guz-KE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,or-IN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,or-IN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ru-MD,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ru-MD,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-CO,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-CO,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-RW,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-RW,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-CL,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-CL,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,hu-HU,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,hu-HU,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ar-YE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ar-YE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-CU,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-CU,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,sr-Cyrl-BA,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,sr-Cyrl-BA,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-CR,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-CR,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-SC,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-SC,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,nmg-CM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,nmg-CM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-SB,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-SB,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-KM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-KM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ne-NP,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ne-NP,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-SE,,paywall-subtitles,subtitles
